time_seconds,i,offset_meters,offset_back_meters,total_dist_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,dt_seconds,length_meters,mass_static_kilograms,mass_rot_kilograms,mass_freight_kilograms,weight_static_newtons,res_rolling_newtons,res_bearing_newtons,res_davis_b_newtons,res_aero_newtons,res_grade_newtons,res_curve_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,pwr_res_watts,pwr_accel_watts,pwr_whl_out_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules,dist_in_main,milepost
23.0,23,2157.8108159999992,342.25382399999944,357.81081599999993,2,2,2142.253823999999,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,129314921.3990654,129314921.3990654,0.0,-49642.189184,349.2364544617011
24.0,24,2173.367807999999,357.81081599999925,373.3678079999999,2,2,2157.8108159999992,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,135161390.95883933,135161390.95883933,0.0,-49626.632192,349.226787771008
25.0,25,2188.924799999999,373.36780799999906,388.9247999999999,2,2,2173.367807999999,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,141007860.51861325,141007860.51861325,0.0,-49611.0752,349.21712108031494
26.0,26,2204.4817919999987,388.92479999999887,404.4817919999998,2,2,2188.924799999999,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,146854330.07838717,146854330.07838717,0.0,-49595.518208,349.20745438962183
27.0,27,2220.0387839999985,404.4817919999987,420.03878399999985,2,2,2204.4817919999987,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,152700799.6381611,152700799.6381611,0.0,-49579.961216,349.1977876989288
28.0,28,2235.5957759999983,420.0387839999985,435.59577599999983,2,2,2220.0387839999985,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,158547269.197935,158547269.197935,0.0,-49564.404224,349.18812100823567
29.0,29,2251.152767999998,435.5957759999983,451.1527679999998,2,2,2235.5957759999983,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,164393738.75770894,164393738.75770894,0.0,-49548.847232,349.1784543175426
30.0,30,2266.709759999998,451.1527679999981,466.7097599999998,2,2,2251.152767999998,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,170240208.31748286,170240208.31748286,0.0,-49533.29024,349.1687876268495
31.0,31,2282.2667519999977,466.7097599999979,482.26675199999977,2,2,2266.709759999998,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,176086677.87725678,176086677.87725678,0.0,-49517.733248,349.15912093615646
32.0,32,2297.8237439999975,482.2667519999977,497.82374399999975,2,2,2282.2667519999977,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,181933147.4370307,181933147.4370307,0.0,-49502.176256,349.14945424546335
33.0,33,2313.3807359999973,497.82374399999753,513.3807359999997,2,2,2297.8237439999975,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,187779616.99680465,187779616.99680465,0.0,-49486.619264,349.1397875547703
34.0,34,2328.937727999997,513.3807359999973,528.9377279999998,2,2,2313.3807359999973,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,193626086.55657855,193626086.55657855,0.0,-49471.062272,349.1301208640772
35.0,35,2344.494719999997,528.9377279999972,544.4947199999998,2,2,2328.937727999997,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,199472556.11635247,199472556.11635247,0.0,-49455.50528,349.12045417338413
36.0,36,2360.0517119999968,544.494719999997,560.0517119999998,2,2,2344.494719999997,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,205319025.6761264,205319025.6761264,0.0,-49439.948288,349.110787482691
37.0,37,2375.6087039999966,560.0517119999968,575.6087039999999,2,2,2360.0517119999968,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,211165495.2359003,211165495.2359003,0.0,-49424.391296,349.10112079199797
38.0,38,2391.1656959999964,575.6087039999966,591.1656959999999,2,2,2375.6087039999966,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,217011964.79567423,217011964.79567423,0.0,-49408.834304,349.09145410130486
39.0,39,2406.722687999996,591.1656959999964,606.722688,2,2,2391.1656959999964,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,222858434.35544816,222858434.35544816,0.0,-49393.277312,349.0817874106118
40.0,40,2422.279679999996,606.7226879999962,622.27968,2,2,2406.722687999996,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,228704903.91522208,228704903.91522208,0.0,-49377.72032,349.07212071991876
41.0,41,2437.836671999996,622.279679999996,637.836672,2,2,2422.279679999996,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,234551373.474996,234551373.474996,0.0,-49362.163328,349.06245402922565
42.0,42,2453.3936639999956,637.8366719999958,653.3936640000001,2,2,2437.836671999996,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,240397843.03476992,240397843.03476992,0.0,-49346.606336,349.0527873385326
43.0,43,2468.950655999995,653.3936639999956,668.9506560000001,2,2,2453.3936639999956,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,246244312.59454384,246244312.59454384,0.0,-49331.049344,349.0431206478395
44.0,44,2484.5076479999952,668.9506559999954,684.5076480000001,2,2,2468.950655999995,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,252090782.15431777,252090782.15431777,0.0,-49315.492352,349.03345395714643
45.0,45,2500.064639999995,684.5076479999952,700.0646400000002,2,2,2484.5076479999952,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,257937251.7140917,257937251.7140917,0.0,-49299.93536,349.0237872664533
46.0,46,2515.621631999995,700.064639999995,715.6216320000002,2,2,2500.064639999995,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,263783721.2738656,263783721.2738656,0.0,-49284.378368,349.0141205757603
47.0,47,2531.1786239999947,715.6216319999949,731.1786240000002,2,2,2515.621631999995,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,269630190.8336395,269630190.8336395,0.0,-49268.821376,349.00445388506716
48.0,48,2546.7356159999945,731.1786239999947,746.7356160000003,2,2,2531.1786239999947,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,275476660.3934134,275476660.3934134,0.0,-49253.264384,348.9947871943741
49.0,49,2562.2926079999943,746.7356159999945,762.2926080000003,2,2,2546.7356159999945,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,281323129.95318735,281323129.95318735,0.0,-49237.707392,348.985120503681
50.0,50,2577.849599999994,762.2926079999943,777.8496000000004,2,2,2562.2926079999943,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,287169599.51296127,287169599.51296127,0.0,-49222.1504,348.97545381298795
51.0,51,2593.406591999994,777.8495999999941,793.4065920000004,2,2,2577.849599999994,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,293016069.0727352,293016069.0727352,0.0,-49206.593408,348.96578712229484
52.0,52,2608.9635839999937,793.4065919999939,808.9635840000004,2,2,2593.406591999994,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,298862538.6325091,298862538.6325091,0.0,-49191.036416,348.9561204316018
53.0,53,2624.5205759999935,808.9635839999937,824.5205760000005,2,2,2608.9635839999937,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,304709008.19228303,304709008.19228303,0.0,-49175.479424,348.9464537409087
54.0,54,2640.0775679999933,824.5205759999935,840.0775680000005,2,2,2624.5205759999935,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,310555477.75205696,310555477.75205696,0.0,-49159.922432,348.9367870502156
55.0,55,2655.634559999993,840.0775679999933,855.6345600000005,2,2,2640.0775679999933,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,316401947.3118309,316401947.3118309,0.0,-49144.36544,348.9271203595225
56.0,56,2671.191551999993,855.6345599999931,871.1915520000006,2,2,2655.634559999993,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,322248416.8716048,322248416.8716048,0.0,-49128.808448,348.91745366882947
57.0,57,2686.7485439999928,871.191551999993,886.7485440000006,2,2,2671.191551999993,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,328094886.4313787,328094886.4313787,0.0,-49113.251456,348.9077869781364
58.0,58,2702.305535999993,886.7485439999928,902.3055360000006,2,2,2686.7485439999928,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,333941355.99115264,333941355.99115264,0.0,-49097.694464,348.8981202874433
59.0,59,2717.8625279999924,902.3055359999926,917.8625280000008,2,2,2702.305535999993,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,339787825.55092657,339787825.55092657,0.0,-49082.137472,348.88845359675025
60.0,60,2733.419519999992,917.8625279999924,933.4195200000008,2,2,2717.8625279999924,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,345634295.1107005,345634295.1107005,0.0,-49066.58048,348.87878690605714
61.0,61,2748.976511999992,933.4195199999922,948.9765120000008,2,2,2733.419519999992,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,351480764.6704744,351480764.6704744,0.0,-49051.023488,348.8691202153641
62.0,62,2764.533503999992,948.976511999992,964.5335040000008,2,2,2748.976511999992,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,357327234.23024833,357327234.23024833,0.0,-49035.466496,348.859453524671
63.0,63,2780.0904959999916,964.5335039999918,980.0904960000008,2,2,2764.533503999992,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,363173703.79002225,363173703.79002225,0.0,-49019.909504,348.84978683397793
64.0,64,2795.6474879999914,980.0904959999916,995.6474880000007,2,2,2780.0904959999916,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,369020173.3497962,369020173.3497962,0.0,-49004.352512,348.8401201432848
65.0,65,2811.2044799999912,995.6474879999914,1011.2044800000008,2,2,2795.6474879999914,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,374866642.9095701,374866642.9095701,0.0,-48988.79552,348.83045345259177
66.0,66,2826.761471999991,1011.2044799999912,1026.7614720000008,2,2,2811.2044799999912,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,380713112.469344,380713112.469344,0.0,-48973.238528,348.82078676189866
67.0,67,2842.318463999991,1026.761471999991,1042.3184640000009,2,2,2826.761471999991,15.556992,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,210121.03867973248,121169.12819408988,0.0,0.0,0.0,0.0,0.0,0.0,5846469.559773916,0.0,5846469.559773916,386559582.02911794,386559582.02911794,0.0,-48957.681536,348.8111200712056
